section;domaine;score;titre;auteurs;pays_africains;revue;date;type;doi;lien_pdf;lien_page;source
2;hors domaines;5;Hot Drinks and Oesophageal Cancer: Prospective Analyses in Around 1 Million UK Adults;"Keren Papier; Kezia L. Gaitskell; Sarah Floud; GILLIAN K. REEVES";;International Journal of Cancer;2026-09-08;article;https://doi.org/10.1002/ijc.70654;https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ijc.70654;https://doi.org/10.1002/ijc.70654;OpenAlex
2;hors domaines;5;Educating and Promoting Global Citizenship Through Libraries: A Review of the Literature from the Past Decade;"Antía Hermoza Rodríguez; Isabella Tapia Correa; Ana Dolores Vargas Sánchez; Juanita Pedraza Córdoba";;Public Library Quarterly;2026-09-07;article;https://doi.org/10.1080/01616846.2026.2721223;;https://doi.org/10.1080/01616846.2026.2721223;OpenAlex
2;hors domaines;5;Global Burden and Future Projections of Alopecia Areata: A Global Burden of Disease Study 2023 Analysis;"Aditya Kumar Gupta; Gregory M. Pellegrino";;Journal of Clinical Medicine;2026-09-19;article;https://doi.org/10.3390/jcm15187286;;https://doi.org/10.3390/jcm15187286;OpenAlex
2;hors domaines;5;How Do Savings Groups Respond to Agricultural Shocks?;"Daniël van Hemert; Bert D’Espallier; Roy Mersland";;Journal of Agricultural Economics;2026-09-22;article;https://doi.org/10.1111/1477-9552.70083;https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1477-9552.70083;https://doi.org/10.1111/1477-9552.70083;OpenAlex
2;hors domaines;5;The Long‐Term Trends in Cohort Fertility: Global, Regional and National Estimates and Projections for Cohorts Born in 1935–2055;"Giulia Gonnella; Vladimíra Kantorová; Mark Christopher Wheldon; Patrick Gerland";;Population and Development Review;2026-09-04;article;https://doi.org/10.1111/padr.70084;https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/padr.70084;https://doi.org/10.1111/padr.70084;OpenAlex
2;hors domaines;5;Object‐based deep learning for probabilistic convective‐core nowcasting from satellite data;"M. Rakotomanga; D.J. Parker; N. Ben Rached; S.R. Anderson; C. Klein; S. C. Wells";;Quarterly Journal of the Royal Meteorological Society;2026-09-06;article;https://doi.org/10.1002/qj.70303;;https://doi.org/10.1002/qj.70303;OpenAlex
2;hors domaines;5;From Group Intervention to Precision Strike: Insights from Ebola Virus for Future Infectious Disease Management;Rongwei Yuan;;Transactions on Materials Biotechnology and Life Sciences;2026-09-15;article;https://doi.org/10.62051/w2yw7a07;https://tmbls.org/index.php/ojs/article/download/90/85;https://doi.org/10.62051/w2yw7a07;OpenAlex
2;hors domaines;5;Pollen on feathers: unlocking the potential to study avian life histories through palynology;"Julia C. Webb; Taylor Kingham; David G. Coker; Anne E. Goodenough";;Bird Study;2026-09-22;article;https://doi.org/10.1080/00063657.2026.2726846;https://www.tandfonline.com/doi/pdf/10.1080/00063657.2026.2726846?needAccess=true;https://doi.org/10.1080/00063657.2026.2726846;OpenAlex
2;hors domaines;5;Molecular detection of respiratory syncytial virus (RSV) in hospitalized children at the University Hospital Center of Brazzaville, Republic of the Congo;"MOYEN Nanikaly; Yvette Ngakengni Neli; Audrey Ombele Moïse; Boumba Anicet; Bidounga Joël; Makaya Celeste; F. Pouki S.; Moyen Engoba; Okobo Rachel; Nguimbi Etienne; Ekouya Bowassa Gaston";;African Journal of Microbiology Research;2026-09-18;article;https://doi.org/10.5897/ajmr2026.9867;http://academicjournals.org/journal/AJMR/article-full-text-pdf/D685BED74975.pdf;https://doi.org/10.5897/ajmr2026.9867;OpenAlex
2;hors domaines;5;Global Research Trends in Pediatric Lower Urinary Tract Dysfunction: A Bibliometric Analysis (1945–2026);Emine Baran;;Healthcare;2026-09-07;article;https://doi.org/10.3390/healthcare14172883;;https://doi.org/10.3390/healthcare14172883;OpenAlex
2;hors domaines;5;Are the blue and the green natural allies? Mapping the public foundations of just transition worldwide;"Mengqi Xie; Sijeong Lim";;World Development;2026-09-19;article;https://doi.org/10.1016/j.worlddev.2026.107565;;https://doi.org/10.1016/j.worlddev.2026.107565;OpenAlex
2;hors domaines;5;Common ground: peacebuilding through social and community farming in Northern Ireland;"Ріта Вилке; Aoibéann Walsh; Matt N. Williams; William Martin";;Local Environment;2026-09-09;article;https://doi.org/10.1080/13549839.2026.2726211;;https://doi.org/10.1080/13549839.2026.2726211;OpenAlex
2;hors domaines;5;Financial Inclusion and Enterprise Growth: The Mediating Role of Microfinance in Developing Economies;"Fatima Al shannag; Mohammad fozat zaki Al shannag; Areen Bani khaled";;Enterprise Development and Microfinance;2026-09-16;article;https://doi.org/10.64149/edm.v36i2.1005;https://papjournals.com/index.php/edm/article/download/1005/787;https://doi.org/10.64149/edm.v36i2.1005;OpenAlex
2;hors domaines;5;First record of Hemidactylus gramineus (Gekkonidae) in Angola, with notes on its morphology, ecology and natural history;"Javier Lobón‐Rovira; Pedro Vaz Pinto";;Amphibia-Reptilia;2026-09-21;article;https://doi.org/10.1163/15685381-bja10269;;https://doi.org/10.1163/15685381-bja10269;OpenAlex
2;hors domaines;5;Predictors of modern contraceptive use among reproductive-aged women (15-49 years) in Mozambique: Evidence from Mozambique Demographic and Health Survey.;"Nahin Shakurun; Nadege Sandrine Uwamahoro; Nazeem Muhajarine";;medRxiv;2026-09-23;preprint;https://doi.org/10.64898/2026.09.21.26363579;;https://doi.org/10.64898/2026.09.21.26363579;OpenAlex
2;hors domaines;5;Objective peripheral neuropathy and protective-equipment use in a farming community in a lead-zinc mining district of south-eastern Nigeria: a cross-sectional study;"Samson Ikenna Abanni; Cecelia Adache; Bifom Melwin Ekure; Jean Omotosho";;medRxiv;2026-09-23;preprint;https://doi.org/10.64898/2026.09.21.26363549;;https://doi.org/10.64898/2026.09.21.26363549;OpenAlex
2;hors domaines;5;Late HIV diagnosis: An application of flexible Bayesian approaches to understand associated factors and time to diagnosis in Ireland, 2015–2024;"Cian Dowling-Cullen; Katie O'Brien; Kate O’Donnell; Mary Archibald; P Downes; David James Field; Caroline Hurley; Fiona Lyons; Eavan Muldoon; Peter Barrett; Cathal Walsh; Derval Igoe";;HIV Medicine;2026-09-24;article;https://doi.org/10.1111/hiv.70311;;https://doi.org/10.1111/hiv.70311;OpenAlex
2;hors domaines;5;Ophiasis-pattern cicatricial alopecia in diffuse systemic sclerosis;"Bindi Gaglani; Nasim Rouhani; Adriana Martinez; Catherine M. Stefanato";;Clinical and Experimental Dermatology;2026-09-12;article;https://doi.org/10.1093/ced/llag402;;https://doi.org/10.1093/ced/llag402;OpenAlex
2;hors domaines;5;The Transparency Paradox: An ethnographic investigation of AI Ethics and Accountability in Nigerian journalism;"Oluwamayowa Tijani; Jamie Mahoney; Santosh Vijaykumar; James Nicholson";;Proceedings of the ACM on Human-Computer Interaction;2026-09-23;article;https://doi.org/10.1145/3817016;;https://doi.org/10.1145/3817016;OpenAlex
2;hors domaines;5;Perfecting purchasing parrots;Josh Loeb;;Veterinary Record;2026-09-18;article;https://doi.org/10.1002/vetr.71182;https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/vetr.71182;https://doi.org/10.1002/vetr.71182;OpenAlex
2;hors domaines;5;Racialised rider experiences in Uber: Evidence from an audit-based field study;"Awais Piracha; Karen Connelly; Jehonathan Ben; Kevin Dunn; Craig McGarty; Yin Paradies; Amanuel Elias; Susanna Rouillard";;Cities;2026-09-19;article;https://doi.org/10.1016/j.cities.2026.107607;https://www.sciencedirect.com/science/article/pii/S0264275126008401/pdf;https://doi.org/10.1016/j.cities.2026.107607;OpenAlex
2;hors domaines;5;Satellite-Based Daily Precipitation Bias Correction in a Tropical Mountainous Region Using Functional Generalized Additive Mixed Models: A Case Study in Valle del Cauca, Colombia;"David Arango-Londoño; Delia Ortega-Lenis; Mauricio Alejandro Mazo-Lopera; Johan Steven Aparicio; Diego Soto‐Gómez; Paula Moraga";;Climate;2026-09-09;article;https://doi.org/10.3390/cli14090188;;https://doi.org/10.3390/cli14090188;OpenAlex
2;hors domaines;5;Does government effectiveness enhance tourism performance under climate vulnerability?;"Bekir Çelik; Emrah Koçak";;Journal of Hospitality and Tourism Management;2026-09-19;article;https://doi.org/10.1016/j.jhtm.2026.101562;;https://doi.org/10.1016/j.jhtm.2026.101562;OpenAlex
2;hors domaines;5;What bodies remember: Dance, affect, and the Dutch colonial past;"L. Plate; V. Fisher; F. Nabibaks; M. Feenstra";;Body & Society;2026-09-09;article;https://doi.org/10.1177/1357034x261480069;;https://doi.org/10.1177/1357034x261480069;OpenAlex
2;hors domaines;5;“They Wanted to Get Me Out of That Area, and They Did”: Recalling Racial Histories in the Central Appalachian Region;"Jacob E. Robinson; Marion Repetti; Mélody Pralong; Rachel Wagner";;Journal of African American Studies;2026-09-24;article;https://doi.org/10.1007/s12111-026-09743-x;;https://doi.org/10.1007/s12111-026-09743-x;OpenAlex
2;hors domaines;5;Shaping Arab Identity Through the Beautiful Game: A Heterotopic Analysis of the 2022 World Cup;Ghufrane Daymi;;Studies in Ethnicity and Nationalism;2026-09-17;article;https://doi.org/10.1111/sena.70064;https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/sena.70064;https://doi.org/10.1111/sena.70064;OpenAlex
2;hors domaines;5;Rare extreme polygenic risk scores strongly indicate Alzheimer’s disease risk;"Elizabeth L. Ward; Peter T. Nelson; Yuriko Katsumata; David W. Fardo; Gregory A. Jicha; Alzheimer's Disease Neuroimaging Initiative; Justin B. Miller";;medRxiv;2026-09-09;preprint;https://doi.org/10.64898/2026.09.08.26362504;;https://doi.org/10.64898/2026.09.08.26362504;OpenAlex
2;hors domaines;5;Does financialization threaten productive development?;"Jimena Castillo; Gary Arthur Dymski; Annina Kaltenbrunner; Sandra Lancheros";;Industrial and Corporate Change;2026-09-05;article;https://doi.org/10.1093/icc/dtag037;;https://doi.org/10.1093/icc/dtag037;OpenAlex
2;hors domaines;5;The complexities of belonging: home, church and work as arenas for (dis)empowerment among Ghanaian women in Norway;"Chipiwa Maziva; Victor Chimhutu; Siri Lange";;Gender Place & Culture;2026-09-09;article;https://doi.org/10.1080/0966369x.2026.2718092;;https://doi.org/10.1080/0966369x.2026.2718092;OpenAlex
2;hors domaines;5;White Minority Rule in Rhodesia Reexamined: Urgent Lessons from the Past;Elizabeth Schmidt;;African Studies Review;2026-09-08;article;https://doi.org/10.1017/asr.2026.10306;https://www.cambridge.org/core/services/aop-cambridge-core/content/view/832F3521A1971E1894CDBF3B5BB56D2B/S0002020626103060a.pdf/div-class-title-white-minority-rule-in-rhodesia-reexamined-urgent-lessons-from-the-past-div.pdf;https://doi.org/10.1017/asr.2026.10306;OpenAlex
2;hors domaines;5;Heel-strike mechanics reveal evolutionary trade-offs in hominin bipedalism;"Nicholas B. Holowka; Matthew C. O’Neill; Vincent Bhandal; Otto Lam; Zacchariah M Apolito; Caleb A. Massimi; Kevin G Palmisano; Steven Worthington; Brigitte Demes; Nathan E. Thompson";;Proceedings of the National Academy of Sciences;2026-09-08;article;https://doi.org/10.1073/pnas.2533918123;https://www.pnas.org/doi/pdf/10.1073/pnas.2533918123;https://doi.org/10.1073/pnas.2533918123;OpenAlex
2;hors domaines;5;Inferential learning explains association between self-relevance cues and overlap in chimpanzee visual bodily gesture repertoires;"Anna Ilona Roberts; Piotr Sorokowski; Sam G. B. Roberts";;Behavioral Ecology and Sociobiology;2026-09-05;article;https://doi.org/10.1007/s00265-026-03796-4;https://link.springer.com/content/pdf/10.1007/s00265-026-03796-4.pdf;https://doi.org/10.1007/s00265-026-03796-4;OpenAlex
2;hors domaines;5;79. GENETIC DIVERSITY REFINES THE ARCHITECTURE OF BIPOLAR DISORDER RISK ACROSS HUMAN POPULATIONS;"Tim Bigdeli; Chris Chatzinakos; Jaroslav Bendl; Yuli Li; Michael Francis; Sanan Venkatesh; Saiju Pyarajan; Carlos Pato; Michele Pato; Sumitra Muralidhar; Grant D. Huang; Mihaela Aslan; Philip Harvey; Panos Roussos";;European Neuropsychopharmacology;2026-09-21;article;https://doi.org/10.1016/j.euroneuro.2026.113106;;https://doi.org/10.1016/j.euroneuro.2026.113106;OpenAlex
2;hors domaines;5;Globetrotting vectors;Josh Loeb;;Veterinary Record;2026-09-18;article;https://doi.org/10.1002/vetr.71175;https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/vetr.71175;https://doi.org/10.1002/vetr.71175;OpenAlex
2;hors domaines;5;Human and chimpanzee leaders are more risk-loving;"Lou Marie Haux; Kamil Fuławka; Gert G. Wagner; Ralph Hertwig; Esther Herrmann";;The Leadership Quarterly;2026-09-07;article;https://doi.org/10.1016/j.leaqua.2026.101992;https://www.sciencedirect.com/science/article/pii/S1048984326000512/pdf;https://doi.org/10.1016/j.leaqua.2026.101992;OpenAlex
2;hors domaines;5;Sovereign Credit Ratings and Corporate Environmental Performance: The Moderating Role of Voice and Accountability;"Muhammad Suhail Rizwan; Anum Qureshi; Irfan Ullah Sahibzada";;Business Strategy and the Environment;2026-09-09;article;https://doi.org/10.1002/bse.71531;https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/bse.71531;https://doi.org/10.1002/bse.71531;OpenAlex
2;hors domaines;5;Tracing heritage, landscape memory and reparatory justice across the afterlives of slavery in Haiti;Joseph Sony Jean;;International Journal of Heritage Studies;2026-09-23;article;https://doi.org/10.1080/13527258.2026.2723875;;https://doi.org/10.1080/13527258.2026.2723875;OpenAlex
2;hors domaines;5;A multi‐objective decision‐analysis framework for addressing human–wildlife conflicts;"Vasavi Prakash; Rebecca Lynn Von Hagen; Robert A. Gitzen; Bruce A Schulte; Christopher A. Lepczyk";;Frontiers in Ecology and the Environment;2026-09-17;article;https://doi.org/10.1002/fee.70071;https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/fee.70071;https://doi.org/10.1002/fee.70071;OpenAlex
2;hors domaines;5;Archives of power: Algorithmic memory, ideological (Re)production and negotiation of hegemonic masculinity;Silas Udenze;;Convergence The International Journal of Research into New Media Technologies;2026-09-24;article;https://doi.org/10.1177/13548565261492644;;https://doi.org/10.1177/13548565261492644;OpenAlex
2;hors domaines;5;Decentering Disruption: Toward a Framework for Intercultural Conceptual Disruption;Kristy Claassen;;Science and Engineering Ethics;2026-09-17;article;https://doi.org/10.1007/s11948-026-00624-w;;https://doi.org/10.1007/s11948-026-00624-w;OpenAlex
2;hors domaines;5;Toward Population-Level Brain AVM Screening: Construction and Evaluation of a Two-Step Genetic Risk Model Incorporating Rare Mendelian Variants and a Novel Polygenic Risk Score;"Pious D. Patel; Sanjana R. Salwi; Penn Medicine Biobank; Michael Reid Gooch; Adam J. Kundishora; Scott M. Damrauer; Stavropoula I. Tjoumakaris; Jan-Karl Burkhardt; Pascal Jabbour; Theodore George Drivas";;medRxiv;2026-09-14;preprint;https://doi.org/10.64898/2026.09.13.26362963;https://www.medrxiv.org/content/medrxiv/early/2026/09/14/2026.09.13.26362963.full.pdf;https://doi.org/10.64898/2026.09.13.26362963;OpenAlex
2;hors domaines;5;A Bibliometric Review of Global Research Trends in Corticioid Fungi (2016–2025);"Ewelina Bagińska; Tomasz Oszako; Sławomir Bakier";;Forests;2026-09-19;article;https://doi.org/10.3390/f17091114;;https://doi.org/10.3390/f17091114;OpenAlex
2;hors domaines;5;Alchornea species: distribution, traditional uses, phytochemistry, pharmacology activities, and prospects-an updated review;"Phạm Văn Huyến; Nguyễn Thị Thu Hiền; Tran Thi Ngoc Hanh; Nguyen Huu Huong Duyen; Tran Kim Diep; Phan Nha Hoa; Nguyễn Hữu Toàn Phần; Nguyễn Thị Diệu Thuần";;Phytochemistry Reviews;2026-09-04;article;https://doi.org/10.1007/s11101-026-10298-8;;https://doi.org/10.1007/s11101-026-10298-8;OpenAlex
2;hors domaines;5;Childhood Correlates of Genetic Propensity to Personality Traits;"Margaret L. Clapp Sullivan; Alex P. Miller; Alex P. Miller; Nicole R. Karcher; Sarah E. Paul; Joshua J Jackson; Ryan Bogdan; Arpana Agrawal";;medRxiv;2026-09-11;preprint;https://doi.org/10.64898/2026.09.10.26362760;https://www.medrxiv.org/content/medrxiv/early/2026/09/11/2026.09.10.26362760.full.pdf;https://doi.org/10.64898/2026.09.10.26362760;OpenAlex
2;hors domaines;5;Where Projects Fail: Geospatial Evidence of Delays and Cancellations in Chinese Development Finance;Leoni Mendler-Krakau;;Journal of International Development;2026-09-09;article;https://doi.org/10.1002/jid.70109;;https://doi.org/10.1002/jid.70109;OpenAlex
2;hors domaines;5;Charting the evolution of ecohydraulics: a community perspective on skills, technology, training needs and challenges;"Mónica Basilio Hazas; Joel Wittmann; Davide Vanzo; Jan De Keyser; Melina Sattelmeier; Hannah Schwedhelm; Kevin Merl; Francesca Padoan; Ana Adeva‐Bustos; Davide Vettori; Mathias Chabal; Sahra N. Sabil; Daniele Tonina; Daniel S. Hayes";;Journal of Ecohydraulics;2026-09-06;article;https://doi.org/10.1080/24705357.2026.2718924;;https://doi.org/10.1080/24705357.2026.2718924;OpenAlex
2;hors domaines;5;Beyond CVs: A Video-Based Experimental Approach for Studying Ethnic Evaluation Biases in Hiring;"Juliane Kühn; Tobias Wolbring";;International Migration Review;2026-09-09;article;https://doi.org/10.1177/01979183261478057;;https://doi.org/10.1177/01979183261478057;OpenAlex
2;hors domaines;5;Hantavirus infections: A growing global health concern;"Praveen Kumar Uppala; Sita Kumari Karanam; Naga Vishnu Kandra; Sandhya Edhi";;World Journal of Virology;2026-09-17;article;https://doi.org/10.5501/wjv.120334;;https://doi.org/10.5501/wjv.120334;OpenAlex
2;hors domaines;5;Purification and structural elucidation of a protease-inhibiting substance from Penicillium sp. and the influence of fungal morphology on its formation;"Isabelle Barth; Patrick Müller; Collin Zimmer; Winda Soerjawinata; Geovanna de Oliveira Costa; Annabelle Carolin Weldert; Louis P. Sandjo; Christian Kersten; Tanja Schirmeister; Percy Kampeis";;Biochemical Engineering Journal;2026-09-08;article;https://doi.org/10.1016/j.bej.2026.110401;;https://doi.org/10.1016/j.bej.2026.110401;OpenAlex
2;hors domaines;5;An automated hybrid deep learning framework for multi-class classification of eye diseases;"Yogesh Kumar; Bharat Gupta";;Biomedical Signal Processing and Control;2026-09-23;article;https://doi.org/10.1016/j.bspc.2026.111516;;https://doi.org/10.1016/j.bspc.2026.111516;OpenAlex
2;hors domaines;5;Development of Universal Primer Sets for Zika Virus Envelope Gene Amplification and Sequencing;"Léo Shigueki Sato; Yuki Tayama; Gabriel Gazzoni Araújo Gonçalves; Luiz Carlos Alves; Fábio André Brayner; Shangfan Hu; Mya Myat Ngwe Tun; Arata Hidano; Yuki Takamatsu";;International Journal of Molecular Sciences;2026-09-09;article;https://doi.org/10.3390/ijms27188017;;https://doi.org/10.3390/ijms27188017;OpenAlex
2;hors domaines;5;Why Colonoware? Exploring Functional Variations in Hand-Built Coarse Earthenwares across the Historical Upper Southeast;"Elizabeth Bollwerk; Karen Y. Smith; Lindsay C. Bloch; Jillian Galle; Leslie S. Cooper; Corey A. H. Sattes; Fraser D. Neiman";;American Antiquity;2026-09-18;article;https://doi.org/10.1017/aaq.2026.10198;https://www.cambridge.org/core/services/aop-cambridge-core/content/view/F3E2738A1930B4B1C96C9124C5478F0C/S000273162610198Xa.pdf/div-class-title-why-colonoware-exploring-functional-variations-in-hand-built-coarse-earthenwares-across-the-historical-upper-southeast-div.pdf;https://doi.org/10.1017/aaq.2026.10198;OpenAlex
2;hors domaines;5;Shell digitisation for disease control: creating a digital collection of schistosomiasis host snail shells;"Adam P. Cieplinski; Marco Camaiti; Jonathan D. Ablett; Brett L. Clark; Bonnie Lee Webster; Aidan Mark Emery";;Parasitology Research;2026-09-24;article;https://doi.org/10.1007/s00436-026-08755-6;;https://doi.org/10.1007/s00436-026-08755-6;OpenAlex
2;hors domaines;5;A Global Compilation of Blue Whale Strandings;"Kristina Randrup; Robert L. Brownell; R. Charles Anderson; Emma L. Carroll; Rochelle Constantine; Bárbara Galletti Vernazzani; Hannah Hendriks; Anouk D. Ilangakoon; Divya Panicker; Dipani Sutaria; Koen Van Waerebeek; Sarah Wilkin; Tonya Wimmer; Trevor A. Branch";;Marine Mammal Science;2026-09-24;article;https://doi.org/10.1111/mms.70275;;https://doi.org/10.1111/mms.70275;OpenAlex
2;hors domaines;5;Drivers of Homophily and Its Perceived Impact on Intercultural Skill Development Among International Social Work Students in Australia;Taruvinga Muzingili;;Advances in Social Work;2026-09-21;article;https://doi.org/10.18060/29211;https://journals.indianapolis.iu.edu/index.php/advancesinsocialwork/article/download/29211/26617;https://doi.org/10.18060/29211;OpenAlex
2;hors domaines;5;Comparative effects of herbal supplementation in increasing growth and immunity of Clarias gariepinus (Burchell, 1822);"Cahyono Purbomartono; Shava A. Rahmawati; Dini S. Mulia; . Suwarsito";;Aquaculture Aquarium Conservation & Legislation;2026-09-09;article;https://doi.org/10.67784/0068;https://aacl.bio/uploads/article_6aa1114213892.pdf;https://doi.org/10.67784/0068;OpenAlex
2;hors domaines;5;From cross-border power links to a digitalized regional market: A critical review of the ASEAN power grid as a catalyst for decarbonization;"Ohn Zin Lin; Hnin Yee Aye; Libor Štěpanec; Dagmar Juchelková";;Renewable and Sustainable Energy Reviews;2026-09-23;article;https://doi.org/10.5281/zenodo.22914639;;https://doi.org/10.5281/zenodo.22914639;OpenAlex
2;hors domaines;5;Genetic diversity of nine necrophagous Sarcophagidae (Diptera) species in Portugal;"Carina I. C. Reis; Filipe de Souza Pereira; Sérgio José Menezes Rodrigues Filho; Anderson Oliveira do Carmo; María Teresa Rebelo";;Journal of Forensic and Legal Medicine;2026-09-16;article;https://doi.org/10.1016/j.jflm.2026.103264;;https://doi.org/10.1016/j.jflm.2026.103264;OpenAlex
2;hors domaines;5;High‐pressure phase preservation in ordinary L‐chondrite melt veins: Evidence for control by post‐shock thermal evolution;"S. Effraimidou; Ioannis P. Baziotis; Myrto Simopoulou; L. Ferrière; Carmen Sanchez‐Valle; Stephan Klemme; J. Berndt; Paul D. Asimow";;Meteoritics and Planetary Science;2026-09-24;article;https://doi.org/10.1111/maps.70228;;https://doi.org/10.1111/maps.70228;OpenAlex
2;hors domaines;5;Differentiated Institutionalization of Multilateral Rules under Distributional Conflict: Leadership and Modular Compromise in Negotiating the WHO Pandemic Agreement (2021–2025);Xueping Hu;;Advances in Economics Management and Political Sciences;2026-09-08;article;https://doi.org/10.54254/2754-1169/2026.36605;https://aemps.ewapub.com/article/view/36605.pdf;https://doi.org/10.54254/2754-1169/2026.36605;OpenAlex
2;hors domaines;5;38. INTEGRATIVE MULTI-OMICS AND DEEP LEARNING ANALYSIS IDENTIFIES CTNND2 AND NETO1 AS KEY NEURODEVELOPMENTAL DISORDER RISK GENES IN A PEDIATRIC COHORT OF 68,975 INDIVIDUALS;"Yeshwanth Mahesh; Joseph Glessner; Munir E. Khan Khan; Xiao Chang; Yichuan Liu; Shahram Torkamandi; George Otieno; Maria Lemma; Frank Mentch; Jin Li; Charlly Kao; Michael March; Huiqi Qu; John Connolly; Hakon Hakonarson";;European Neuropsychopharmacology;2026-09-21;article;https://doi.org/10.1016/j.euroneuro.2026.113065;;https://doi.org/10.1016/j.euroneuro.2026.113065;OpenAlex
2;hors domaines;5;GENOME-WIDE ASSOCIATION STUDY OF OPIOID USE DISORDER AND LONG-TERM OPIOID EXPOSURE REVEALS 62 LOCI AND GENETIC OVERLAP WITH PAIN;"Ellen Tsai; Yousef Khan; Christal Davis; Ian Dinsmore; Justin Tubbs; Sylvanus Toikumo; PsycheMERGE Substance Use Disorder Workgroup; Henry Kranzler; Rachel Kember; Travis Mallard; Brandon Coombes; Vanessa Troiani; L. Taylor Davis; Sandra Sanchez‐Roige";;European Neuropsychopharmacology;2026-09-21;article;https://doi.org/10.1016/j.euroneuro.2026.112944;;https://doi.org/10.1016/j.euroneuro.2026.112944;OpenAlex
2;hors domaines;5;Cradles of the sea: a global review of shark nurseries;"Philip Matich; Mia J. Bennett; Chance L. Byars; Sobeida R. Degante; Thomas J. Deloach; Erik A. Dimas; Andrea K. Dunlap; Elena J. Espinoza; Emily A. Harrison; Taryn R. Hood; Marley R. King; Max B. Lavinsky; Alexandra Leyva; Brock Pearson; Shelbylee M. Rhodes; Brady A. Rich; Alyssa K. Smith; Samantha Wegener; Peter Gausmann";;Reviews in Fish Biology and Fisheries;2026-09-09;article;https://doi.org/10.1007/s11160-026-10085-w;https://link.springer.com/content/pdf/10.1007/s11160-026-10085-w.pdf;https://doi.org/10.1007/s11160-026-10085-w;OpenAlex
2;hors domaines;5;Ligand-induced reshaping of the conformational free energy landscape drives dynamic restriction in Trypanosoma brucei alternative oxidase;"Nurul Hana Masód; Mohammad Nazri Abdul Bahari; Wan Mardhiyana Wan Ayub; Muhamad Arif Mohamad Jamali";;Journal of Computer-Aided Molecular Design;2026-09-22;article;https://doi.org/10.1007/s10822-026-00945-9;;https://doi.org/10.1007/s10822-026-00945-9;OpenAlex
2;hors domaines;5;Beyond circularity: Topological and temporal limits of the circular economy;Nicolás Merveille;;Ecological Economics;2026-09-11;article;https://doi.org/10.1016/j.ecolecon.2026.109235;https://www.sciencedirect.com/science/article/pii/S0921800926003204/pdf;https://doi.org/10.1016/j.ecolecon.2026.109235;OpenAlex
2;hors domaines;5;Quantifying the genetic separability of disease subtypes;"Chao Ning; Jasper J.P. Hof; Doug Speed";;medRxiv;2026-09-23;preprint;https://doi.org/10.64898/2026.09.18.26363395;;https://doi.org/10.64898/2026.09.18.26363395;OpenAlex
2;hors domaines;5;Pharmacogenomic diversity in Amazonian Indigenous populations: implications for Berlin–Frankfurt–Münster acute lymphoblastic leukemia therapy;"Luciana Pereira Colares Leitão; Natasha Monte; Juliana Carla Rodrigues Marcellino; André Mauricio Ribeiro-dos-Santos; Alayde Vieira Wanderley; SANDRO JOSÉ DE SOUZA; Jorge Estefano de Santana Souza; Ândrea Ribeiro‐dos‐Santos; Sidney Santos; João Farias Guerreiro; Ney Pereira Carneiro dos Santos";;Clinical & Translational Oncology;2026-09-07;article;https://doi.org/10.1007/s12094-026-04562-8;https://link.springer.com/content/pdf/10.1007/s12094-026-04562-8.pdf;https://doi.org/10.1007/s12094-026-04562-8;OpenAlex
2;hors domaines;5;Genetic Variants Involved in Metformin Pharmacokinetics in the Chilean Population;"Patricio Miranda; Gigliola Alberti; Ana Pereira; Juan Cristóbal Gana; José L. Santos";;Genes;2026-09-14;article;https://doi.org/10.3390/genes17091114;;https://doi.org/10.3390/genes17091114;OpenAlex
2;hors domaines;5;Ebola-virus outbreaks are teleconnected with macroclimatic oscillations;"Raimundo Real; Miguel Ángel Farfán; Jesús Olivero; Ana Luz Márquez; José C. Báez; Julia E. Fa; Robert Nasi";;Stochastic Environmental Research and Risk Assessment;2026-09-19;article;https://doi.org/10.1007/s00477-026-03365-1;https://link.springer.com/content/pdf/10.1007/s00477-026-03365-1.pdf;https://doi.org/10.1007/s00477-026-03365-1;OpenAlex
2;hors domaines;5;Adult Acomys DRG explants exhibit a radially organized neurite architecture distinct from Mus explants;"Yansheng Luo; Malcolm Maden";;UF Journal of Undergraduate Research;2026-09-21;article;https://doi.org/10.32473/ufjur.28.141671;https://journals.flvc.org/UFJUR/article/download/141671/148674;https://doi.org/10.32473/ufjur.28.141671;OpenAlex
2;hors domaines;5;Past and Future Trends in the Intestinal Nematode Infections, 1990-2046: A Forecasting Study Based on the Global Burden of Disease;"Zhang‐Zhou Shen; Hou-qiang Luo; Fen Wang; Qin-Qin Feng";;Indian Journal of Animal Research;2026-09-12;article;https://doi.org/10.18805/ijar.bf-2150;;https://doi.org/10.18805/ijar.bf-2150;OpenAlex
